name,1948-2023,average,is_increasing_name,is_timeless_name,if_jew_girls_muslim_girls_common,if_jew_boys_jew_girls,is_common_name,international_score,bible_score,nature_score,art_score,syllabels_score,light_score
עלווה,9,4.1150678784652374e-06,1,0,0.0,0.0,0.0,0.0,0.2,1,0.5,3,0
נובר,7,3.656926012259576e-06,1,0,0.0,0.0,0.0,0.0,0,0.5,-1.0,2,0
רנני,6,2.2650024175656872e-06,1,0,0.0,0.0,0.0,0.0,0.4,0.3,1.0,3,0.5
ליאי,6,2.957532555235493e-06,1,0,0.0,0.0,0.0,0.0,0.2,0,0.0,2,0.5
אור-יה,83,2.0310205443875698e-05,1,0,0.0,0.0,0.0,0.0,0.7,0.5,0.5,3,1
זמרתיה,18,8.014447394266848e-06,1,0,0.0,0.0,0.0,-1.0,0.4,0.2,1.0,4,0
ברוכה,39,1.410448365470221e-05,1,0,0.0,0.0,0.0,0.0,0.7,0.3,0.2,3,0
סוזנה,826,0.00025817898768755264,1,0,0.0,0.0,0.0,1.0,0.8,0.8,0.6,3,0.5
בירן,8,4.0777835670747925e-06,1,0,0.0,0.0,0.0,0.0,0,0.2,0.0,2,0
לארי,8,4.810572440694773e-06,1,0,0.0,1.0,0.0,0.6,0,0,0.0,2,0
ג'ונה,7,3.3885734823749965e-06,1,0,0.0,0.0,0.0,0.6,1,0.5,0.2,2,0
גלורי,7,3.1814534144061956e-06,1,0,0.0,0.0,0.0,0.6,0,0,0.5,3,0.5
ויאל,7,2.7899407942264053e-06,1,0,0.0,0.0,0.0,0.0,0.2,0,0.0,2,0
סטייסי,117,3.377628430373403e-05,1,0,0.0,0.0,0.0,1.0,0,0,0.0,3,0
אברש,52,1.9881637643502498e-05,1,0,0.0,0.0,0.0,-1.0,0.4,0,0.0,1,0
אורהלי,6,3.028198493524124e-06,1,0,0.0,0.0,0.0,0.0,0.4,0.3,0.5,4,1
נוראל,15,5.63527089182838e-06,1,0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,3,1
הנדי,26,1.0850450483127353e-05,1,0,1.0,0.0,0.0,0.0,0,0,0.0,3,0
לאו,10,6.155056215251726e-06,1,0,0.0,0.0,0.0,0.6,0.4,0,0.0,2,0.5
אוריאנה,308,7.97633011636427e-05,1,0,1.0,0.0,0.0,0.6,0.2,0.5,0.6,4,1
נפך,17,7.274398199903574e-06,1,0,0.0,0.0,0.0,-1.0,0,-1,0.0,1,0
מינדה,87,3.108227218058759e-05,1,0,0.0,0.0,0.0,0.0,0,0,-1.0,2,0
ליאוני,54,2.0699993547565627e-05,1,0,0.0,0.0,0.0,0.4,0,0,0.2,3,0
ניילי,5,2.160650596255558e-06,1,0,0.0,0.0,0.0,0.0,0,0,0.0,3,0
לוי,7,3.5389800772480506e-06,1,0,0.0,0.0,0.0,0.6,1,0,0.0,2,0
שריה,36,1.7914388627886526e-05,1,0,0.0,0.0,0.0,0.0,0.8,0.2,0.5,3,0
קאסיה,14,7.293620266256441e-06,1,0,0.0,0.0,0.0,0.5,0,1,0.5,3,0
אנג'לה,657,0.00020090423933468224,1,0,0.0,0.0,0.0,1.0,0,0,0.5,3,0
בבי,13,5.974333528664846e-06,1,0,0.0,0.0,0.0,-1.0,0,0,0.0,2,0
טהל,7,2.5019956376529642e-06,1,0,0.0,0.0,0.0,0.0,0,-1,-1.0,1,0
שיאון,6,2.734708542361874e-06,1,0,0.0,0.0,0.0,0.0,0,0,0.0,2,0
הרדוף,15,6.1321128266749835e-06,1,0,0.0,0.0,0.0,-1.0,0,1,0.2,3,0
איוה,62,2.2360359421925595e-05,1,0,0.0,0.0,0.0,0.0,0,-1,-1.0,3,0
רנא,9,5.027407074960873e-06,1,0,0.0,0.0,0.0,0.4,0.2,-1,0.5,2,0
שושן,161,4.338226356919059e-05,1,0,0.0,1.0,0.0,0.3,0.8,1,0.8,2,0.2
דלפי,6,2.541324627576139e-06,1,0,0.0,0.0,0.0,0.0,0,0.5,0.5,3,0
בונא,15,6.160922048746673e-06,1,0,0.0,0.0,0.0,0.0,0.2,0,0.0,2,0
לובה,462,0.00014117823614980237,1,0,0.0,0.0,0.0,0.3,0.4,0,0.5,2,0
אידיל,6,3.3483622033957044e-06,1,0,0.0,0.0,0.0,0.0,0,0.3,0.6,3,0
יקרה,43,1.6931471694637184e-05,1,0,0.0,0.0,0.0,0.0,0.4,0,0.6,3,0
איוי,26,1.406391449958185e-05,1,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0
סולין,9,4.653444041768578e-06,1,0,0.0,0.0,0.0,0.3,0,0.2,0.0,2,0.5
מיגל,26,1.0651180426771917e-05,1,0,0.0,0.0,0.0,0.6,0,0,0.0,2,0
נרייה,11,4.602033517036197e-06,1,0,0.0,0.0,0.0,0.0,0.4,0.5,0.2,3,1
מירז,13,6.5009101832608684e-06,1,0,0.0,0.0,0.0,0.0,0,-1,-1.0,1,0
ראצה,6,2.8649337793157926e-06,1,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,2,0
יאנינה,364,0.00011156844720034228,1,0,0.0,0.0,0.0,0.4,0,0.2,0.0,3,0
יאני,13,6.6101392675395565e-06,1,0,0.0,0.0,0.0,0.4,0.2,0,0.0,3,0
מתילד,16,8.365879407028505e-06,1,0,0.0,0.0,0.0,0.0,0,0,0.0,3,0
מרל,119,4.008843769721787e-05,1,0,0.0,0.0,0.0,0.3,0.2,0.5,0.0,1,0
חאשע,7,3.5959850057808616e-06,1,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,2,0
ואל,5,3.0571456477734245e-06,1,0,0.0,0.0,0.0,0.0,0.2,0,0.0,1,0
ראי,6,2.552738484156716e-06,1,0,0.0,0.0,0.0,0.0,0.4,0.3,0.5,2,1
אוריטל,22,8.00609981373125e-06,1,0,0.0,0.0,0.0,0.0,0.4,0.5,0.5,3,1
רבבה,14,6.943844734152074e-06,1,0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,3,0
נבונה,13,6.087773577207039e-06,1,0,0.0,0.0,0.0,0.0,0.2,0,0.2,3,0
וודה,105,3.0901842607408476e-05,1,0,0.0,0.0,0.0,0.0,0,0.5,0.0,2,0
נגילה,7,4.1636059248952725e-06,1,0,0.0,0.0,0.0,0.0,0.4,0.5,1.0,3,0
נגסטה,13,7.050391788187683e-06,1,0,0.0,0.0,0.0,0.0,0,-1,-1.0,3,0
זואל,33,1.1751182783982164e-05,1,0,0.0,0.0,0.0,0.0,0.4,0,0.0,2,0
אליאנור,16,8.058740579722697e-06,1,0,0.0,0.0,0.0,0.6,0,0.2,0.5,4,0.5
וורה,54,2.1286822042276398e-05,1,0,0.0,0.0,0.0,0.7,0,0,0.2,2,0.2
אלישע,11,4.876970814655275e-06,1,0,0.0,0.0,0.0,0.3,1,0,0.0,3,0
מסקרם,21,8.083125777089099e-06,1,0,0.0,0.0,0.0,-1.0,0,-1,0.0,3,0
צירלה,13,5.824659576476104e-06,1,0,0.0,0.0,0.0,0.0,0.2,-1,-1.0,3,0
ליאון,49,1.3284533634120108e-05,1,0,0.0,0.0,0.0,1.0,0,0.8,0.2,2,0
צייטא,6,3.030829004155768e-06,1,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,2,0
קלריס,152,4.341165940230582e-05,1,0,0.0,0.0,0.0,0.8,0,0.2,0.6,3,1
אור-אל,108,2.941440770858757e-05,1,0,0.0,0.0,0.0,0.0,0.4,0.5,0.2,3,1
אנוק,39,1.449105276667635e-05,1,0,0.0,0.0,0.0,0.0,0.2,-1,0.0,2,0
ניצבת,18,6.879201670214881e-06,1,0,0.0,0.0,0.0,0.0,0.4,0,0.0,3,0
תאנה,48,1.6732372899205978e-05,1,0,0.0,0.0,0.0,0.0,0.4,1,0.2,3,0
מורשה,49,1.777797583143079e-05,1,0,0.0,0.0,0.0,0.0,0.4,0,0.0,3,0
אלי-יה,11,4.089335266453576e-06,1,0,0.0,0.0,0.0,0.3,1,0.2,0.0,3,0.5
רויזי,24,9.372245364957084e-06,1,0,0.0,0.0,0.0,0.0,0,0,0.0,3,0
מילן,182,5.195587530129241e-05,1,0,0.0,1.0,0.0,0.4,0,0,0.5,2,0
האדל,36,1.0075942372578824e-05,1,0,0.0,0.0,0.0,0.0,0,0,0.0,2,0
נס,82,2.0194523975672187e-05,1,0,0.0,1.0,0.0,0.0,0.4,0,0.0,1,0
ליבל,19,7.125017215954143e-06,1,0,0.0,0.0,0.0,0.0,0.2,0,0.0,2,0
יארה,28,1.1483696295359322e-05,1,0,0.0,0.0,0.0,0.3,0.4,1,0.5,2,0.5
שמחת,5,2.6124076062721805e-06,1,0,0.0,0.0,0.0,-1.0,0.4,0,0.5,2,0
פלורין,82,2.650234860791435e-05,1,0,0.0,0.0,0.0,0.4,0,0.8,0.6,3,1
אדה,122,3.740181943382033e-05,1,0,0.0,0.0,0.0,0.8,0.4,0.2,0.2,2,0
פייערל,10,3.737451135557625e-06,1,0,0.0,0.0,0.0,0.0,0.2,0.5,0.0,3,1
הענדיל,19,8.654561379269212e-06,1,0,0.0,0.0,0.0,0.0,0.4,0,0.0,3,1
ג'וד,14,6.321718540551768e-06,1,0,0.0,0.0,0.0,0.8,0.2,0,0.0,1,0
סילבי,580,0.0001909226179605987,1,0,0.0,0.0,0.0,0.4,0,0.3,0.5,3,0
עטי,234,5.565062656254414e-05,1,0,0.0,0.0,0.0,-1.0,0,-1,0.0,2,0
שיריאל,15,6.914261433765585e-06,1,0,0.0,0.0,0.0,0.0,0.4,0.2,1.0,3,0.5
צילי,139,4.5377548393042514e-05,1,0,0.0,0.0,0.0,0.0,0.4,-1,0.0,2,0
אייגול,5,2.695344167801324e-06,1,0,0.0,0.0,0.0,-1.0,0,-1,0.0,3,0
סמר,7,3.339474024773071e-06,1,0,0.0,0.0,0.0,0.0,0,0.5,0.0,2,0
אטקה,11,6.036001062058573e-06,1,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0
יאל,15,7.153018789572558e-06,1,0,0.0,1.0,0.0,0.0,0.4,0.6,0.0,1,0
אסא,5,2.4152664776216157e-06,1,0,1.0,0.0,0.0,0.4,1,0.2,0.0,2,0
כוכבת,5,3.301251481561204e-06,0,0,0.0,0.0,0.0,0.0,0.4,1,1.0,3,1
ליאת-לאה,23,8.987260644104406e-06,0,0,0.0,0.0,0.0,0.2,0.8,0.2,0.2,4,0
ליאת-רחל,6,2.3187133469198577e-06,0,0,0.0,0.0,0.0,0.0,0.8,0.3,0.2,4,0
סנורה,11,4.751374353364065e-06,0,0,0.0,0.0,0.0,0.0,0,-1,-1.0,3,1
סלוינה,5,2.884592455733936e-06,0,0,0.0,0.0,0.0,0.0,0,-1,-1.0,3,0
סלחה,20,1.0233176725002701e-05,0,0,0.0,0.0,0.0,0.0,0.2,0,0.0,3,0
סמין,6,3.717791995158169e-06,0,0,0.0,0.0,0.0,0.4,0,0.2,0.0,2,0
סמינה,11,5.049194549994069e-06,0,0,0.0,0.0,0.0,0.0,0,-1,-1.0,3,0
רינתה,18,7.246211155313863e-06,0,0,0.0,0.0,0.0,0.0,0.4,0.5,0.8,3,0
סמן,7,4.432998515996647e-06,0,0,0.0,0.0,0.0,0.0,0,0,0.0,2,0
סמנש,7,3.674755766745543e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,0.0,1,0
סמנת'ה,7,2.8915307929239957e-06,0,0,0.0,0.0,0.0,1.0,0,0,0.2,3,0
סנאי,6,2.506658924085652e-06,0,0,0.0,0.0,0.0,0.0,0,1,0.0,2,0
סנאיט,15,7.211449681747234e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,2,0
סנאייט,14,5.1834484805131985e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,0.0,3,0
סנדה,50,1.908911829377809e-05,0,0,0.0,0.0,0.0,0.0,0,-1,0.0,2,0
סנדו,53,1.8959890330576377e-05,0,0,0.0,0.0,0.0,0.0,0,0,0.0,2,0
סנדרין,314,9.826466384092901e-05,0,0,0.0,0.0,0.0,0.0,0.4,0,0.0,3,0
סנדרינה,10,4.701587384769081e-06,0,0,0.0,0.0,0.0,0.5,0,0.2,0.5,4,0
סנה,20,1.0640362288585116e-05,0,0,0.0,0.0,0.0,0.0,0.4,1,0.0,2,0
סמילה,5,2.6377670502855446e-06,0,0,0.0,0.0,0.0,0.0,0,-1,-1.0,3,0
סלומי,11,5.715497191474286e-06,0,0,0.0,0.0,0.0,0.0,0.4,0,0.5,3,0
סמיין,16,1.0232660005986978e-05,0,0,0.0,0.0,0.0,0.0,0,-1,-1.0,2,0
ריספה,5,3.3154176596029094e-06,0,0,0.0,0.0,0.0,-1.0,0.8,-1,0.0,3,0
סלנאט,6,2.976064498983994e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0
ריצה,5,3.406459165918916e-06,0,0,0.0,0.0,0.0,-1.0,0,0,0.0,2,0
ריצ'ל,20,9.538449467729099e-06,0,0,0.0,0.0,0.0,0.8,1,0,0.2,2,0
סלעית,194,5.7477203950880265e-05,0,0,0.0,0.0,0.0,0.0,0.2,1,0.2,3,0
ימבל,5,2.8803621198186627e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,2,0
סיראנש,21,8.693881534548644e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0
סיציליה,6,3.829785916927698e-06,0,0,0.0,0.0,0.0,1.0,0,0.3,0.6,4,0
סיפרו,44,1.8550878126483143e-05,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0
רירי,9,4.555559624003865e-06,0,0,0.0,0.0,0.0,0.0,0,-1,-1.0,3,0
סלאמנש,5,1.898829925342631e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,0.0,3,0
סלבה,27,1.1026446635745557e-05,0,0,0.0,0.0,0.0,0.3,0,0,0.0,3,0
סלבי,44,1.6183994298846e-05,0,0,0.0,0.0,0.0,0.0,0,0.5,0.0,3,0
סלביה,264,8.779709207145978e-05,0,0,0.0,0.0,0.0,0.6,0,0.2,0.6,3,0
סלבינה,13,7.3195119517134396e-06,0,0,0.0,0.0,0.0,0.6,0,0.2,0.5,4,0
סלבנה,9,5.201054715317657e-06,0,0,0.0,0.0,0.0,0.2,0,0,-1.0,3,0
ריקי-רבקה,13,5.480133686582275e-06,0,0,0.0,0.0,0.0,0.6,0.8,0.3,0.2,5,0
סלובה,6,3.086501147075696e-06,0,0,0.0,0.0,0.0,0.0,0,0,0.0,3,0
סלוה,8,4.510223716695779e-06,0,0,0.0,0.0,0.0,0.0,0.2,0.6,-1.0,3,0
סירנוש,5,2.7871135399886565e-06,0,0,0.0,0.0,0.0,-1.0,0,0,-1.0,3,0
סלויה,26,9.106321720514286e-06,0,0,0.0,0.0,0.0,0.0,0,-1,0.0,3,0
סמאי,6,2.9273395806552574e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0
סירלה,5,3.068302853052084e-06,0,0,0.0,0.0,0.0,0.0,0,-1,-1.0,3,0
סיניורה,30,1.295028943741753e-05,0,0,0.0,0.0,0.0,0.0,0,0,0.0,4,0
סינייה,6,3.826301240379392e-06,0,0,0.0,0.0,0.0,0.0,0,-1,-1.0,3,0
סיס,6,3.02218928667967e-06,0,0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,1,0
סיסאיי,8,3.906173911253822e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0
סיסאיינש,7,3.3614590436534564e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,-1,0
סיסאינש,6,2.6023460446567582e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,-1,0
סיסי,89,2.6882527717495026e-05,0,0,0.0,0.0,0.0,0.5,0,0,0.0,2,0
סיסיל,20,1.0994819058555307e-05,0,0,0.0,0.0,0.0,0.4,0,0.2,0.2,3,0
סיסיליה,24,1.1725633170641645e-05,0,0,0.0,0.0,0.0,1.0,0,0.2,0.6,4,0
סיפורה,6,3.027049206911166e-06,0,0,0.0,0.0,0.0,0.0,0.4,0,1.0,3,0
סיפן,14,5.989211755542871e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,2,0
סיפראש,7,4.035254136087807e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0
סיריל,5,3.087392961343283e-06,0,0,0.0,0.0,0.0,0.6,0,0,-1.0,2,0
סמאיה,5,2.4090184671888603e-06,0,0,0.0,0.0,0.0,0.3,0,0.2,0.5,3,0
ריספו,6,3.880380513678413e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0
סמאיין,6,3.764880223371194e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0
נדיזדה,6,3.921938967508682e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,4,0
שובאל,6,3.2139289371119664e-06,0,0,0.0,0.0,0.0,-1.0,0.4,-1,0.0,2,0
נדייה,6,3.231676134272576e-06,0,0,0.0,0.0,0.0,0.5,0.2,0.5,0.0,3,0
נדינה,14,7.2057760290430105e-06,0,0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,3,0
נדיר,5,2.15630704737143e-06,0,0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,2,0
נדירה,8,4.924181536245633e-06,0,0,0.0,0.0,0.0,0.0,0,0.2,0.6,3,0
שואנש,9,3.971106855519173e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,-1,0
נדר,9,4.35077385528178e-06,0,0,0.0,0.0,0.0,0.0,0.4,0,0.0,1,0
נדרה,34,1.3656410500426409e-05,0,0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,3,0
נהוראי,18,4.970299049384947e-06,0,0,0.0,0.0,0.0,0.0,0.4,0.3,0.0,4,1
נהורית,6,2.768641725470698e-06,0,0,0.0,0.0,0.0,0.0,0.4,0.3,0.5,3,1
נהיד,62,1.993456455903524e-05,0,0,0.0,0.0,0.0,0.0,0,-1,-1.0,2,0
שהרזאד,8,4.4223911840148955e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0
נהידה,6,2.686985237773835e-06,0,0,0.0,0.0,0.0,0.0,0,0,0.0,3,0
שהרזד,8,3.873605988878221e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,-1,0
נואי,24,9.076143980467639e-06,0,0,0.0,0.0,0.0,0.0,0,0,0.5,2,0
נדי,18,1.0225200059757991e-05,0,0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,2,0
נוריתי,8,5.14410243650553e-06,0,0,0.0,0.0,0.0,0.0,0.4,0.2,0.5,3,1
נורן,5,3.0610421207255353e-06,0,0,0.0,0.0,0.0,0.0,0,0.3,-1.0,2,1
שבל,6,2.643074743378291e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,1,0
נחמה-דינה,12,3.43546753881435e-06,0,0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,4,0
נטאלי,224,6.39206341681173e-05,0,0,0.0,0.0,0.0,0.8,0,0.2,0.5,3,0
נטאליה,66,2.3593530640135974e-05,0,0,0.0,0.0,0.0,1.0,0,0.2,0.5,4,0.2
נטה,22,1.064446198678252e-05,0,0,0.0,0.0,0.0,0.2,0.4,1,0.2,2,0
נטהלי,6,2.831708716821688e-06,0,0,0.0,0.0,0.0,0.0,0.4,0.5,0.2,3,0
נטו,8,4.769435725295328e-06,0,0,0.0,0.0,0.0,0.0,0,0.5,0.0,2,0
נהירה,8,4.471475240970283e-06,0,0,0.0,0.0,0.0,0.0,0.4,0.6,0.6,3,1
סלאמוויט,7,3.2094806142279464e-06,0,0,0.0,0.0,0.0,-1.0,0,0,0.0,4,0
נואית,62,2.0852566327973808e-05,0,0,0.0,0.0,0.0,0.0,0.2,0.2,-1.0,2,0
שהר,9,4.9284991173689375e-06,0,0,0.0,0.0,0.0,0.0,0.2,1,0.0,1,0
סמאין,6,3.880979163795346e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,2,0
סמדי,28,1.1846639802528228e-05,0,0,0.0,0.0,0.0,0.0,0,0.5,0.0,2,0
סמדרי,6,3.1337515105353143e-06,0,0,0.0,0.0,0.0,0.0,0.4,1,0.6,3,0
סמה,5,3.4498601543603883e-06,0,0,0.0,0.0,0.0,0.0,0,-1,0.0,2,0
סמו,9,5.0261526346506096e-06,0,0,0.0,0.0,0.0,0.4,0.2,0,0.0,2,0
סמונה,7,4.697973736006653e-06,0,0,0.0,0.0,0.0,0.3,0.2,0,0.0,3,0
סמונש,7,3.971309736388876e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,2,0
ריסטה,5,3.207819510051347e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,2,0
עופרית,35,1.534492045371505e-05,0,0,0.0,0.0,0.0,0.0,0.4,1,0.2,3,0
סגל,16,6.87313171163275e-06,0,0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,1,0
סגי,7,3.843852122001237e-06,0,0,0.0,0.0,0.0,0.0,0.4,0,0.0,2,0
נואמי,12,6.531825684792983e-06,0,0,0.0,0.0,0.0,0.5,0.8,0,0.2,3,0
נורינה,6,3.803677950771959e-06,0,0,0.0,0.0,0.0,0.0,0,0.2,0.5,3,1
שהנז,81,2.3992681663609056e-05,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,-1,-1
שהלה,82,2.5978152125271826e-05,0,0,0.0,0.0,0.0,0.0,0,-1,-1.0,3,0
שהלא,6,3.3970232521132016e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,0.0,2,-1
שהין,61,1.9110933716729848e-05,0,0,0.0,0.0,0.0,0.0,0,-1,-1.0,2,0
נווית,16,7.185135142348727e-06,0,0,0.0,0.0,0.0,0.0,0.2,0.8,0.5,2,0
נוי-יה,5,1.8544020164537544e-06,0,0,0.0,0.0,0.0,0.0,0.4,0.6,0.8,3,0.2
שדרה,7,3.820459888531953e-06,0,0,0.0,0.0,0.0,0.0,0,1,0.2,3,0
נויאת,5,2.1283057142406956e-06,0,0,0.0,0.0,0.0,0.0,0,-1,-1.0,3,0
שדמית,20,7.06977942799924e-06,0,0,0.0,0.0,0.0,-1.0,0.2,0,0.0,3,0
נונו,29,9.886537048455467e-06,0,0,0.0,0.0,0.0,0.0,0.2,-1,-1.0,2,0
נוסרת,5,2.503586963841637e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,0.0,3,0
שגיב,9,3.083913923531228e-06,0,0,0.0,0.0,0.0,0.0,0.2,0,0.0,2,0
נורין,23,1.1627994586939586e-05,0,0,0.0,0.0,0.0,0.0,0,0.5,0.2,2,1
שהנאז,32,1.2279339243816265e-05,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,-1,0
סיתונית,15,7.196374519834093e-06,0,0,0.0,0.0,0.0,-1.0,0,0.5,0.0,3,0
סיתוונית,5,2.255099911030186e-06,0,0,0.0,0.0,0.0,-1.0,0.2,1,0.2,4,0
סירפה,5,3.4225521071100775e-06,0,0,0.0,0.0,0.0,0.0,0.2,-1,0.0,3,0
סוסנה,275,8.571374091755541e-05,0,0,0.0,0.0,0.0,0.3,0.4,1,0.2,3,0
סועד,55,1.6895696458936353e-05,0,0,0.0,0.0,0.0,0.0,0,0,0.0,2,0
רנאטה,22,1.0369458053979426e-05,0,0,0.0,0.0,0.0,0.5,0,0.2,0.6,3,0
סופיו,8,4.522266621804037e-06,0,0,0.0,0.0,0.0,0.2,0,0,0.0,3,0
סופיקה,18,5.927119815351065e-06,0,0,0.0,0.0,0.0,0.0,0,0,-1.0,3,0
סופית,27,1.0617822287637354e-05,0,0,0.0,0.0,0.0,-1.0,0,0,0.0,3,0
סגלית,2344,0.0007793552086887086,0,0,0.0,0.0,0.0,0.0,0.4,0.8,0.6,3,0
סינטייהו,5,2.1807858311111382e-06,0,0,0.0,0.0,0.0,-1.0,0,0,0.0,4,0
סינידו,13,5.932365930389837e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0
רימונד,224,7.412727303308715e-05,0,0,0.0,0.0,0.0,0.6,0,0,0.2,2,0
ספאניט,5,2.825930598383463e-06,0,0,0.0,0.0,0.0,-1.0,0,0,-1.0,3,0
ספורו,9,5.8082756426395305e-06,0,0,0.0,0.0,0.0,-1.0,0,0,-1.0,3,0
סוסן,40,1.545179305794619e-05,0,0,0.0,0.0,0.0,0.0,0.4,1,0.5,2,0
ספידה,14,6.415643014960534e-06,0,0,0.0,0.0,0.0,0.0,0,-1,0.0,3,0
ספינש,6,3.4112384595337357e-06,0,0,0.0,0.0,0.0,-1.0,0,0,0.0,1,0
רימה,1508,0.0004891598328076029,0,0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,2,0
ספיעלם,5,2.7216508125640757e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,-1,-1
ספירו,8,4.355422717526334e-06,0,0,0.0,0.0,0.0,0.0,0.4,0.5,0.5,3,0.8
ספירונס,7,3.8982077874526025e-06,0,0,0.0,0.0,0.0,-1.0,0,0.2,-1.0,3,0.5
ספירי,6,2.1183963583840244e-06,0,0,0.0,0.0,0.0,0.0,0.4,0.5,1.0,3,0.8
ספירית,17,8.288217866838662e-06,0,0,0.0,0.0,0.0,0.0,0.4,0.6,0.6,3,0.8
ספראש,8,4.5717502600367015e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,0.0,2,0
ספרה,10,5.621123039985403e-06,0,0,0.0,0.0,0.0,0.0,0.4,0,0.6,3,0
ספרש,7,3.268150736108136e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,-1,0
רימונדה,55,1.6940232686186383e-05,0,0,0.0,0.0,0.0,0.0,0.2,1,0.5,4,0
סראוורק,5,2.2487977912797353e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,-1,0
ספיה,6,3.501630866177106e-06,0,0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,2,0
סעידה,49,1.716886146560128e-05,0,0,0.0,0.0,0.0,0.2,0,0,0.0,3,0
סוסיה,6,3.729126980426932e-06,0,0,0.0,0.0,0.0,0.0,0.2,0.9,0.0,3,0
סוסאנה,14,7.613356542997562e-06,0,0,0.0,0.0,0.0,0.6,0.4,0.5,0.5,3,0
סולנז,21,9.67343771926417e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,2,0.2
סורור,6,3.2019951271560965e-06,0,0,0.0,0.0,0.0,-1.0,0,0,0.0,2,0
סוריא,5,3.3167373982069025e-06,0,0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,3,0
סוריאה,6,3.243734401806012e-06,0,0,0.0,0.0,0.0,0.0,0.2,-1,-1.0,3,0
סוריה,87,2.8609679115297106e-05,0,0,0.0,0.0,0.0,0.5,0.4,0.2,0.0,3,0.5
סורייה,17,6.996581252385917e-06,0,0,0.0,0.0,0.0,0.0,0.2,0.2,-1.0,3,0
סורינה,45,1.5014301459171947e-05,0,0,0.0,0.0,0.0,0.0,0,-1,-1.0,3,0
סוריקה,10,3.84498930795841e-06,0,0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,3,0
סורית,7,3.0028697496967074e-06,0,0,0.0,0.0,0.0,0.0,0.2,0,0.0,3,0
סורל,5,3.2874620338724e-06,0,0,0.0,0.0,0.0,0.0,0.2,0.3,0.5,2,0
סורלה,15,5.896044626838286e-06,0,0,0.0,0.0,0.0,0.0,0.2,-1,0.0,3,0
סורנה,32,1.5696783117014802e-05,0,0,0.0,0.0,0.0,0.0,0,-1,-1.0,3,0
סוסי,6,2.966154173849377e-06,0,0,0.0,0.0,0.0,0.0,0.2,1,0.0,2,0
סושה,6,2.361100439374215e-06,0,0,0.0,0.0,0.0,0.2,0.4,0,0.0,2,0
